Code;Year;Primary energy consumption (TWh);Renewables (TWh - equivalent) ;Fossil Fuels (TWh - equivalent)
FRO;2019;39027703;\N;\N
FLK;1980;0.05185504;\N;\N
FLK;1981;0.05171336;\N;\N
FLK;1982;0.05171336;\N;\N
FLK;1983;0.05171336;\N;\N
FLK;1984;0.05185504;\N;\N
FLK;1985;0.0646417;\N;\N
FLK;1986;0.050006818;\N;\N
FLK;1987;0.050006818;\N;\N
FLK;1988;0.087021574;\N;\N
FLK;1989;0.12462115;\N;\N
FLK;1990;0.062310576;\N;\N
FLK;1991;0.062310576;\N;\N
FLK;1992;0.062481288;\N;\N
FLK;1993;0.062310576;\N;\N
FLK;1994;0.062310576;\N;\N
FLK;1995;0.12462115;\N;\N
FLK;1996;0.075326204;\N;\N
FLK;1997;0.13746129;\N;\N
FLK;1998;0.07515071;\N;\N
FLK;1999;0.075155616;\N;\N
FLK;2000;0.11572172;\N;\N
FLK;2001;0.12846471;\N;\N
FLK;2002;0.14130038;\N;\N
FLK;2003;0.15418118;\N;\N
FLK;2004;0.16701825;\N;\N
FLK;2005;0.167017;\N;\N
FLK;2006;0.19273679;\N;\N
FLK;2007;0.1927337;\N;\N
FLK;2008;0.19764054;\N;\N
FLK;2009;0.19758543;\N;\N
FLK;2010;0.18957193;\N;\N
FLK;2011;0.18727766;\N;\N
FLK;2012;0.19355738;\N;\N
FLK;2013;0.19360867;\N;\N
FLK;2014;0.19354507;\N;\N
FLK;2015;0.19889024;\N;\N
FLK;2016;0.20819582;\N;\N
FLK;2017;0.20015317;\N;\N
FLK;2018;0.20730382;\N;\N
FLK;2019;0.20691112;\N;\N
FJI;1980;4428926;\N;\N
FJI;1981;45221562;\N;\N
FJI;1982;44885564;\N;\N
FJI;1983;38246176;\N;\N
FJI;1984;4273053;\N;\N
FJI;1985;4311237;\N;\N
FJI;1986;51500773;\N;\N
FJI;1987;44173665;\N;\N
FJI;1988;43828664;\N;\N
FJI;1989;4994632;\N;\N
FJI;1990;54282227;\N;\N
FJI;1991;4744142;\N;\N
FJI;1992;4903751;\N;\N
FJI;1993;5157806;\N;\N
FJI;1994;53019147;\N;\N
FJI;1995;570304;\N;\N
FJI;1996;58414025;\N;\N
FJI;1997;58233423;\N;\N
FJI;1998;56529975;\N;\N
FJI;1999;6139447;\N;\N
FJI;2000;77498546;\N;\N
FJI;2001;8055674;\N;\N
FJI;2002;6822742;\N;\N
FJI;2003;74821954;\N;\N
FJI;2004;9909775;\N;\N
FJI;2005;8482526;\N;\N
FJI;2006;9294577;\N;\N
FJI;2007;8962431;\N;\N
FJI;2008;7075837;\N;\N
FJI;2009;61325884;\N;\N
FJI;2010;8298196;\N;\N
FJI;2011;64357924;\N;\N
FJI;2012;64907646;\N;\N
FJI;2013;68536205;\N;\N
FJI;2014;72206216;\N;\N
FJI;2015;75393043;\N;\N
FJI;2016;74472904;\N;\N
FJI;2017;806493;\N;\N
FJI;2018;8497457;\N;\N
FJI;2019;8581326;\N;\N
FIN;1965;1154036;27658304;877453
FIN;1966;13136514;30695936;100669205
FIN;1967;13825218;3438769;103864494
FIN;1968;15003085;31015532;11901533
FIN;1969;16492047;25860214;13906026
FIN;1970;18170853;28163082;15354544
FIN;1971;18658138;31583033;15499834
FIN;1972;19671066;3069295;1660177
FIN;1973;21677855;31284348;18549417
FIN;1974;20793932;3756272;1703766
FIN;1975;2112513;3610215;17514914
FIN;1976;22403989;28037634;19600223
FIN;1977;2369421;36021503;19342358
FIN;1978;2459212;28975508;20774915
FIN;1979;2658463;3214456;2147053
FIN;1980;26466275;30212067;21466275
FIN;1981;26723035;40376343;18553082
FIN;1982;26389352;38703705;1779198
FIN;1983;2613665;40158302;17127687
FIN;1984;27234006;39172638;18000433
FIN;1985;28574115;3647252;19556491
FIN;1986;2890266;366368;19863235
FIN;1987;30429984;40794502;20814691
FIN;1988;30230862;3951314;20769693
FIN;1989;30361365;38530464;21128986
FIN;1990;32287387;48575176;22015292
FIN;1991;33037885;5498737;22041238
FIN;1992;3293002;604847;21454427
FIN;1993;3321123;5887592;21708345
FIN;1994;34865393;55493984;23841681
FIN;1995;33232333;5932402;21885355
FIN;1996;34789432;53791645;23831111
FIN;1997;35201227;60472015;23165076
FIN;1998;3645185;7400029;22786586
FIN;1999;35753506;6432065;22732434
FIN;2000;35942047;7081601;224163
FIN;2001;36718942;650539;2372849
FIN;2002;36908475;60031277;2459748
FIN;2003;39521817;5767688;27359238
FIN;2004;39355792;7678003;2532829
FIN;2005;3575271;6958807;22327707
FIN;2006;3838301;67304184;25328436
FIN;2007;3826907;7221028;24621289
FIN;2008;3690433;8276817;22368834
FIN;2009;34206558;6560975;21270073
FIN;2010;37181207;73050446;23739333
FIN;2011;350.27;73400826;21482587
FIN;2012;34070154;8509175;19450394
FIN;2013;34216074;77492096;20224971
FIN;2014;33026746;81669304;18662822
FIN;2015;32924664;926425;17587355
FIN;2016;3344674;8892391;18529663
FIN;2017;32781473;9410745;17571263
FIN;2018;33425378;9573549;18004237
FIN;2019;32736356;95637825;1707123
FIN;2020;3136534;10403415;15031816
FIN;2021;32186526;111401726;1505998
FRA;1965;1309656;13862688;11684838
FRA;1966;13413168;15562485;11817335
FRA;1967;1427175;13611253;12851718
FRA;1968;15065579;15205508;1345749
FRA;1969;16602914;15995525;14901211
FRA;1970;18032169;17198064;16150312
FRA;1971;18747922;14891179;16994092
FRA;1972;20040906;14923094;18134574
FRA;1973;21759456;14598553;19881039
FRA;1974;2137;17130663;19239535
FRA;1975;20132245;1822583;17791871
FRA;1976;21429983;14785999;19503679
FRA;1977;2171511;23007416;18905288
FRA;1978;22686917;20666707;19756165
FRA;1979;23356416;20113794;20211165
FRA;1980;23071807;21028564;19230944
FRA;1981;22848538;21824358;17677461
FRA;1982;22005278;21356467;16779037
FRA;1983;2255271;21031793;16356102
FRA;1984;23312126;19942366;15891597
FRA;1985;24081245;18994783;15822897
FRA;1986;24679397;19163039;15551406
FRA;1987;25137136;2157934;15445032
FRA;1988;25472817;23369557;1531791
FRA;1989;25785222;14439044;15717229
FRA;1990;2657853;16538866;1601255
FRA;1991;28251626;17703995;17079404
FRA;1992;28488396;2107926;16777042
FRA;1993;2849369;1985692;16060608
FRA;1994;28141702;24099162;1551727
FRA;1995;28809744;22540463;1585171
FRA;1996;29880015;20566096;16548822
FRA;1997;29474087;20053842;16246814
FRA;1998;30149285;19507233;17189286
FRA;1999;3068208;22670569;17228291
FRA;2000;31073093;20957436;17197067
FRA;2001;31454204;23292992;17254396
FRA;2002;31131094;19225381;16975334
FRA;2003;31451638;18752039;1730169
FRA;2004;31709683;1893168;17421658
FRA;2005;31524006;16913683;17425884
FRA;2006;31271309;18668134;17112305
FRA;2007;30723518;20396461;16752354
FRA;2008;30819138;23521991;16617161
FRA;2009;29099736;22425565;15876765
FRA;2010;29977346;24642252;16099745
FRA;2011;28813105;20703708;15031868
FRA;2012;28830542;26343512;15003119
FRA;2013;29138938;30477682;15010537
FRA;2014;27916604;29198755;1364985
FRA;2015;28081663;2849558;13928246
FRA;2016;2760945;30302054;1422166
FRA;2017;27405354;28603693;14371835
FRA;2018;27911248;33863306;14041029
FRA;2019;27321338;3383722;13844744
FRA;2020;24602937;36384662;12047257
FRA;2021;26127915;357195;13030382
GUF;1980;15149702;\N;\N
GUF;1981;13295312;\N;\N
GUF;1982;16316974;\N;\N
GUF;1983;16921306;\N;\N
GUF;1984;13331738;\N;\N
GUF;1985;13295312;\N;\N
GUF;1986;15578903;\N;\N
GUF;1987;17793993;\N;\N
GUF;1988;20447025;\N;\N
GUF;1989;23514535;\N;\N
GUF;1990;2808311;\N;\N
GUF;1991;30847182;\N;\N
GUF;1992;25445678;\N;\N
GUF;1993;33932683;\N;\N
GUF;1994;33932683;\N;\N
GUF;1995;3956866;\N;\N
GUF;1996;39001904;\N;\N
GUF;1997;3956866;\N;\N
GUF;1998;3956866;\N;\N
GUF;1999;3956867;\N;\N
GUF;2000;22505777;\N;\N
GUF;2001;4123528;\N;\N
GUF;2002;38337162;\N;\N
GUF;2003;44677114;\N;\N
GUF;2004;4462824;\N;\N
GUF;2005;4467199;\N;\N
GUF;2006;41881976;\N;\N
GUF;2007;4553709;\N;\N
GUF;2008;4645353;\N;\N
GUF;2009;5447793;\N;\N
GUF;2010;52070885;\N;\N
GUF;2011;5349392;\N;\N
GUF;2012;4465836;\N;\N
GUF;2013;4541469;\N;\N
GUF;2014;4768681;\N;\N
GUF;2015;4741688;\N;\N
GUF;2016;48893294;\N;\N
GUF;2017;51900187;\N;\N
GUF;2018;5100132;\N;\N
GUF;2019;48061237;\N;\N
PYF;1980;0.90892714;\N;\N
PYF;1981;13898804;\N;\N
PYF;1982;18128875;\N;\N
PYF;1983;24665132;\N;\N
PYF;1984;37091405;\N;\N
PYF;1985;3240313;\N;\N
PYF;1986;4108513;\N;\N
PYF;1987;41511617;\N;\N
PYF;1988;41644945;\N;\N
PYF;1989;4218901;\N;\N
PYF;1990;39934638;\N;\N
PYF;1991;4027586;\N;\N
PYF;1992;38270206;\N;\N
PYF;1993;3828591;\N;\N
PYF;1994;30930204;\N;\N
PYF;1995;32973943;\N;\N
PYF;1996;32742858;\N;\N
PYF;1997;33177128;\N;\N
PYF;1998;3370881;\N;\N
PYF;1999;31803648;\N;\N
PYF;2000;35640922;\N;\N
PYF;2001;391075;\N;\N
PYF;2002;41556735;\N;\N
PYF;2003;4496459;\N;\N
PYF;2004;44696107;\N;\N
PYF;2005;46549926;\N;\N
PYF;2006;46038127;\N;\N
PYF;2007;48785715;\N;\N
PYF;2008;49660535;\N;\N
PYF;2009;4936287;\N;\N
PYF;2010;5131611;\N;\N
PYF;2011;48278246;\N;\N
PYF;2012;46679597;\N;\N
PYF;2013;4605641;\N;\N
PYF;2014;45648503;\N;\N
PYF;2015;47499766;\N;\N
PYF;2016;4720304;\N;\N
PYF;2017;4597504;\N;\N
PYF;2018;4684397;\N;\N
PYF;2019;47183404;\N;\N
GAB;1980;8335315;\N;\N
GAB;1981;927672;\N;\N
GAB;1982;885767;\N;\N
GAB;1983;119071;\N;\N
GAB;1984;1087699;\N;\N
GAB;1985;9401665;\N;\N
GAB;1986;8433209;\N;\N
GAB;1987;9758286;\N;\N
GAB;1988;10299375;\N;\N
GAB;1989;12840321;\N;\N
GAB;1990;12643711;\N;\N
GAB;1991;12999065;\N;\N
GAB;1992;13355303;\N;\N
GAB;1993;126488495;\N;\N
GAB;1994;12983964;\N;\N
GAB;1995;121651;\N;\N
GAB;1996;12683498;\N;\N
GAB;1997;13311441;\N;\N
GAB;1998;12999856;\N;\N
GAB;1999;15012177;\N;\N
GAB;2000;11477413;\N;\N
GAB;2001;12385007;\N;\N
GAB;2002;12388139;\N;\N
GAB;2003;12050283;\N;\N
GAB;2004;12280038;\N;\N
GAB;2005;13147338;\N;\N
GAB;2006;13484869;\N;\N
GAB;2007;13400484;\N;\N
GAB;2008;13676442;\N;\N
GAB;2009;13530092;\N;\N
GAB;2010;15767344;\N;\N
GAB;2011;16136744;\N;\N
GAB;2012;20220592;\N;\N
GAB;2013;20430458;\N;\N
GAB;2014;21331526;\N;\N
GAB;2015;20505322;\N;\N
GAB;2016;20318438;\N;\N
GAB;2017;1986382;\N;\N
GAB;2018;17483662;\N;\N
GAB;2019;17051645;\N;\N
GMB;1980;0.654756;\N;\N
GMB;1981;0.6529671;\N;\N
GMB;1982;0.6529671;\N;\N
GMB;1983;0.6529671;\N;\N
GMB;1984;0.71427923;\N;\N
GMB;1985;0.7123277;\N;\N
GMB;1986;0.6438908;\N;\N
GMB;1987;0.7839339;\N;\N
GMB;1988;0.78604794;\N;\N
GMB;1989;0.7839339;\N;\N
GMB;1990;0.7876565;\N;\N
GMB;1991;0.7839339;\N;\N
GMB;1992;0.78604794;\N;\N
GMB;1993;0.84624445;\N;\N
GMB;1994;0.9753624;\N;\N
GMB;1995;0.90243626;\N;\N
GMB;1996;0.904875;\N;\N
GMB;1997;0.90243626;\N;\N
GMB;1998;0.9630888;\N;\N
GMB;1999;0.9630932;\N;\N
GMB;2000;12656064;\N;\N
GMB;2001;13786302;\N;\N
GMB;2002;13727992;\N;\N
GMB;2003;13727992;\N;\N
GMB;2004;14486916;\N;\N
GMB;2005;14638934;\N;\N
GMB;2006;15906816;\N;\N
GMB;2007;16500175;\N;\N
GMB;2008;1714073;\N;\N
GMB;2009;18415773;\N;\N
GMB;2010;20086887;\N;\N
GMB;2011;21115954;\N;\N
GMB;2012;20585399;\N;\N
GMB;2013;20487888;\N;\N
GMB;2014;22650769;\N;\N
GMB;2015;23181598;\N;\N
GMB;2016;2336837;\N;\N
GMB;2017;23769746;\N;\N
GMB;2018;23929524;\N;\N
GMB;2019;24403079;\N;\N
GEO;1992;94201996;\N;\N
GEO;1993;58142822;\N;\N
GEO;1994;4481628;\N;\N
GEO;1995;4425626;\N;\N
GEO;1996;46533024;\N;\N
GEO;1997;47933548;\N;\N
GEO;1998;4853641;\N;\N
GEO;1999;47083607;\N;\N
GEO;2000;4019375;\N;\N
GEO;2001;37132812;\N;\N
GEO;2002;43764503;\N;\N
GEO;2003;38952213;\N;\N
GEO;2004;40229385;\N;\N
GEO;2005;45764824;\N;\N
GEO;2006;41373203;\N;\N
GEO;2007;5174565;\N;\N
GEO;2008;51765415;\N;\N
GEO;2009;52634224;\N;\N
GEO;2010;56745422;\N;\N
GEO;2011;52818905;\N;\N
GEO;2012;5469463;\N;\N
GEO;2013;61590626;\N;\N
GEO;2014;64329315;\N;\N
GEO;2015;68213394;\N;\N
GEO;2016;7210096;\N;\N
GEO;2017;7168768;\N;\N
GEO;2018;7312045;\N;\N
GEO;2019;7412913;\N;\N
DEU;1965;29692932;47939327;29210217
DEU;1966;29770012;5184784;29244014
DEU;1967;29694314;49240704;29167148
DEU;1968;31704126;4997013;31154314
DEU;1969;3419778;40550602;33652188
DEU;1970;36110166;54783787;3537806
DEU;1971;3643557;4298233;35829363
DEU;1972;37702227;42301743;3700902
DEU;1973;39873542;4839508;39046082
DEU;1974;39180276;55591377;38214084
DEU;1975;37645679;54033947;3642042
DEU;1976;40169045;45023567;38880806
DEU;1977;40071904;5596961;38341592
DEU;1978;4152177;5850255;3969184
DEU;1979;43829087;58967728;41762085
DEU;1980;42392324;62663933;4018834
DEU;1981;41072334;6464697;38566355
DEU;1982;39624907;6410721;36871987
DEU;1983;40185115;6024799;37367585
DEU;1984;4166991;59887337;38111025
DEU;1985;42903286;5670161;38402312
DEU;1986;42546763;60013474;3824398
DEU;1987;4291178;6477531;3824256
DEU;1988;43057656;6462666;37961597
DEU;1989;4260.19;59607407;37418384
DEU;1990;41926416;56053104;37038672
DEU;1991;40906428;5199034;36204028
DEU;1992;40093376;6096018;3497.78
DEU;1993;39915266;63207584;34927603
DEU;1994;39541719;6878809;34563516
DEU;1995;3974795;7509143;34624424
DEU;1996;41058457;6907652;35781897
DEU;1997;4053187;7309991;34967788
DEU;1998;40196316;7920945;34818794
DEU;1999;39635603;882917;3392.88
DEU;2000;39881792;11514318;33917764
DEU;2001;40627993;11949374;34603813
DEU;2002;4011723;14196011;34080564
DEU;2003;4010471;14606094;34050566
DEU;2004;40098933;18111075;33668105
DEU;2005;39626313;20639044;33082554
DEU;2006;40623843;24481165;33606172
DEU;2007;38934248;29799622;32141074
DEU;2008;39346614;30759717;32258838
DEU;2009;36921802;31214725;30184321
DEU;2010;38471501;3382595;31345288
DEU;2011;37105864;39209637;30326692
DEU;2012;37619148;44765652;3052564
DEU;2013;38685193;46667245;31474045
DEU;2014;3708.05;49238626;2963163
DEU;2015;37784211;5600959;29811343
DEU;2016;38405117;56099554;3062101
DEU;2017;38903633;63009155;30653574
DEU;2018;37928496;64800653;2951.88
DEU;2019;3695202;69352673;28117847
DEU;2020;34323726;7250141;25451033
DEU;2021;35115872;68311334;26552183
GHA;1980;25331652;\N;\N
GHA;1981;24362413;\N;\N
GHA;1982;2429982;\N;\N
GHA;1983;16109335;\N;\N
GHA;1984;14963598;\N;\N
GHA;1985;17375292;\N;\N
GHA;1986;2272328;\N;\N
GHA;1987;24923962;\N;\N
GHA;1988;27311035;\N;\N
GHA;1989;30134472;\N;\N
GHA;1990;29355019;\N;\N
GHA;1991;30497234;\N;\N
GHA;1992;33170486;\N;\N
GHA;1993;32645252;\N;\N
GHA;1994;3361881;\N;\N
GHA;1995;3418398;\N;\N
GHA;1996;36121025;\N;\N
GHA;1997;35557915;\N;\N
GHA;1998;2781647;\N;\N
GHA;1999;33797935;\N;\N
GHA;2000;41627354;\N;\N
GHA;2001;4186782;\N;\N
GHA;2002;38323772;\N;\N
GHA;2003;35093052;\N;\N
GHA;2004;4145509;\N;\N
GHA;2005;42602867;\N;\N
GHA;2006;4144528;\N;\N
GHA;2007;3911321;\N;\N
GHA;2008;4621539;\N;\N
GHA;2009;53156326;\N;\N
GHA;2010;54776882;\N;\N
GHA;2011;6886353;\N;\N
GHA;2012;7066653;\N;\N
GHA;2013;7427885;\N;\N
GHA;2014;75372475;\N;\N
GHA;2015;821962;\N;\N
GHA;2016;8319528;\N;\N
GHA;2017;8319512;\N;\N
GHA;2018;9379862;\N;\N
GHA;2019;10020684;\N;\N
GRC;1965;7914619;23685484;7677763
GRC;1966;8665006;5115591;8153447
GRC;1967;95397736;4908602;9048913
GRC;1968;9913831;40451612;95093155
GRC;1969;10472187;60766125;9864525
GRC;1970;11636268;77946234;108568054
GRC;1971;1386327;78419356;13079077
GRC;1972;15551648;79158597;14760062
GRC;1973;17893362;65733867;17236023
GRC;1974;174938;6940054;16799796
GRC;1975;19828967;5958333;19233133
GRC;1976;21907385;55561824;21351767
GRC;1977;22719012;56833334;22150679
GRC;1978;23118262;8835484;22234714
GRC;1979;20303651;10544623;19249188
GRC;1980;20110777;10068548;19103922
GRC;1981;19651767;10074463;1864432
GRC;1982;19918317;10529838;18865332
GRC;1983;20029878;69193544;19337941
GRC;1984;20913763;8462903;20067473
GRC;1985;22091054;8294354;21261617
GRC;1986;22138011;956586;21181422
GRC;1987;24208028;8223374;23385689
GRC;1988;25560057;6999181;24860136
GRC;1989;2770697;5621224;2714485
GRC;1990;28731247;523683;28207562
GRC;1991;2914823;9169627;28231268
GRC;1992;2966184;65411077;2900773
GRC;1993;30053082;68900228;29364084
GRC;1994;3056434;77978177;29784558
GRC;1995;31679404;10538946;3062551
GRC;1996;3247947;1296344;31183124
GRC;1997;3340467;1158844;32245825
GRC;1998;35478177;11206989;3435748
GRC;1999;35470486;1406072;34064413
GRC;2000;3730521;12253764;36079834
GRC;2001;37602524;8633694;3673915
GRC;2002;37637057;10475116;36589545
GRC;2003;39831607;17118198;38119785
GRC;2004;39822977;1708894;38114084
GRC;2005;3996051;18383135;38122195
GRC;2006;41130383;21889385;38889026
GRC;2007;41934802;13057179;4053247
GRC;2008;4070795;1623083;39006757
GRC;2009;3926778;22945436;36884845
GRC;2010;37425333;29283798;34352032
GRC;2011;36617325;22553469;34241724
GRC;2012;34463293;2792524;3152585
GRC;2013;32415366;39207844;2833297
GRC;2014;3047462;33094967;2698937
GRC;2015;30830948;4010596;26635352
GRC;2016;30252957;4001028;26058707
GRC;2017;2632285;36893166;22439438
GRC;2018;31880524;4289597;27395364
GRC;2019;3110483;42595554;2661959
GRC;2020;2768205;4625033;2281807
GRC;2021;29253506;56727444;23354858
GRL;1980;2290959;\N;\N
GRL;1981;21612022;\N;\N
GRL;1982;20994537;\N;\N
GRL;1983;14819672;\N;\N
GRL;1984;2352877;\N;\N
GRL;1985;20994537;\N;\N
GRL;1986;13955699;\N;\N
GRL;1987;0.9655146;\N;\N
GRL;1988;22592554;\N;\N
GRL;1989;19919415;\N;\N
GRL;1990;22753153;\N;\N
GRL;1991;22473025;\N;\N
GRL;1992;19973627;\N;\N
GRL;1993;20423534;\N;\N
GRL;1994;20542161;\N;\N
GRL;1995;20542161;\N;\N
GRL;1996;21770086;\N;\N
GRL;1997;2233371;\N;\N
GRL;1998;2233402;\N;\N
GRL;1999;27458847;\N;\N
GRL;2000;29761984;\N;\N
GRL;2001;27778873;\N;\N
GRL;2002;26892092;\N;\N
GRL;2003;2947846;\N;\N
GRL;2004;2842635;\N;\N
GRL;2005;34233248;\N;\N
GRL;2006;3140774;\N;\N
GRL;2007;35480793;\N;\N
GRL;2008;31541855;\N;\N
GRL;2009;34551208;\N;\N
GRL;2010;4365319;\N;\N
GRL;2011;43154736;\N;\N
GRL;2012;36002223;\N;\N
GRL;2013;3621971;\N;\N
GRL;2014;33852062;\N;\N
GRL;2015;36067116;\N;\N
GRL;2016;35601213;\N;\N
GRL;2017;35415578;\N;\N
GRL;2018;36112554;\N;\N
GRL;2019;35217657;\N;\N
GRD;1980;0.17982115;\N;\N
GRD;1981;0.23910645;\N;\N
GRD;1982;0.23910645;\N;\N
GRD;1983;0.23910645;\N;\N
GRD;1984;0.23976155;\N;\N
GRD;1985;0.23910645;\N;\N
GRD;1986;0.27723795;\N;\N
GRD;1987;0.34132174;\N;\N
GRD;1988;0.35440978;\N;\N
GRD;1989;0.3535886;\N;\N
GRD;1990;0.52565837;\N;\N
GRD;1991;0.52565837;\N;\N
GRD;1992;0.54193795;\N;\N
GRD;1993;0.62300235;\N;\N
GRD;1994;0.7144853;\N;\N
GRD;1995;0.65072715;\N;\N
GRD;1996;0.6968214;\N;\N
GRD;1997;0.92213714;\N;\N
GRD;1998;0.79964626;\N;\N
GRD;1999;0.79965377;\N;\N
GRD;2000;0.8628608;\N;\N
GRD;2001;0.89806134;\N;\N
GRD;2002;0.9228012;\N;\N
GRD;2003;0.9761637;\N;\N
GRD;2004;0.9479367;\N;\N
GRD;2005;0.9967932;\N;\N
GRD;2006;10313488;\N;\N
GRD;2007;10949041;\N;\N
GRD;2008;11642377;\N;\N
GRD;2009;11303891;\N;\N
GRD;2010;11745367;\N;\N
GRD;2011;117188;\N;\N
GRD;2012;11913413;\N;\N
GRD;2013;13445281;\N;\N
GRD;2014;1138644;\N;\N
GRD;2015;11850467;\N;\N
GRD;2016;12207305;\N;\N
GRD;2017;13271629;\N;\N
GRD;2018;13067567;\N;\N
GRD;2019;13060143;\N;\N
GLP;1980;20686517;\N;\N
GLP;1981;28881993;\N;\N
GLP;1982;36544564;\N;\N
GLP;1983;3831285;\N;\N
GLP;1984;4196408;\N;\N
GLP;1985;3831285;\N;\N
GLP;1986;39878588;\N;\N
GLP;1987;46098456;\N;\N
GLP;1988;50747733;\N;\N
GLP;1989;5591962;\N;\N
GLP;1990;6043169;\N;\N
GLP;1991;6281628;\N;\N
GLP;1992;59559636;\N;\N
GLP;1993;6784556;\N;\N
GLP;1994;7013804;\N;\N
GLP;1995;72023253;\N;\N
GLP;1996;7162146;\N;\N
GLP;1997;7332808;\N;\N
GLP;1998;73475857;\N;\N
GLP;1999;7347926;\N;\N
GLP;2000;8722274;\N;\N
GLP;2001;9097391;\N;\N
GLP;2002;9355091;\N;\N
GLP;2003;9710716;\N;\N
GLP;2004;9537594;\N;\N
GLP;2005;9430907;\N;\N
GLP;2006;9744679;\N;\N
GLP;2007;10133458;\N;\N
GLP;2008;9444414;\N;\N
GLP;2009;9351497;\N;\N
GLP;2010;9944702;\N;\N
GLP;2011;10871829;\N;\N
GLP;2012;824233;\N;\N
GLP;2013;8174337;\N;\N
GLP;2014;8008675;\N;\N
GLP;2015;9031887;\N;\N
GLP;2016;8454229;\N;\N
GLP;2017;8539062;\N;\N
GLP;2018;8596479;\N;\N
GLP;2019;85941305;\N;\N
GUM;1980;14641431;\N;\N
GUM;1981;20441998;\N;\N
GUM;1982;15769541;\N;\N
GUM;1983;15185483;\N;\N
GUM;1984;5270915;\N;\N
GUM;1985;26866624;\N;\N
GUM;1986;4502034;\N;\N
GUM;1987;31683521;\N;\N
GUM;1988;32784362;\N;\N
GUM;1989;3045281;\N;\N
GUM;1990;7645355;\N;\N
GUM;1991;8575646;\N;\N
GUM;1992;10311064;\N;\N
GUM;1993;13676485;\N;\N
GUM;1994;19913963;\N;\N
GUM;1995;14791162;\N;\N
GUM;1996;13112769;\N;\N
GUM;1997;14937743;\N;\N
GUM;1998;12347591;\N;\N
GUM;1999;13725688;\N;\N
GUM;2000;13982398;\N;\N
GUM;2001;19359362;\N;\N
GUM;2002;13456475;\N;\N
GUM;2003;11392378;\N;\N
GUM;2004;13243676;\N;\N
GUM;2005;15508345;\N;\N
GUM;2006;16355312;\N;\N
GUM;2007;11815087;\N;\N
GUM;2008;74398804;\N;\N
GUM;2009;11819359;\N;\N
GUM;2010;10535793;\N;\N
GUM;2011;9309929;\N;\N
GUM;2012;9969199;\N;\N
GUM;2013;8406397;\N;\N
GUM;2014;813574;\N;\N
GUM;2015;8644302;\N;\N
GUM;2016;8144545;\N;\N
GUM;2017;74735775;\N;\N
GUM;2018;74938984;\N;\N
GUM;2019;74900136;\N;\N
GTM;1980;18910168;\N;\N
GTM;1981;159803095;\N;\N
GTM;1982;16427734;\N;\N
GTM;1983;18000294;\N;\N
GTM;1984;15638872;\N;\N
GTM;1985;17596222;\N;\N
GTM;1986;19032507;\N;\N
GTM;1987;19155212;\N;\N
GTM;1988;21002722;\N;\N
GTM;1989;21965387;\N;\N
GTM;1990;23442286;\N;\N
GTM;1991;22790943;\N;\N
GTM;1992;2508893;\N;\N
GTM;1993;2680579;\N;\N
GTM;1994;29929008;\N;\N
GTM;1995;3202282;\N;\N
GTM;1996;33115944;\N;\N
GTM;1997;35768574;\N;\N
GTM;1998;42064976;\N;\N
GTM;1999;45325752;\N;\N
GTM;2000;4763064;\N;\N
GTM;2001;4964537;\N;\N
GTM;2002;5017874;\N;\N
GTM;2003;5509398;\N;\N
GTM;2004;51991894;\N;\N
GTM;2005;53675705;\N;\N
GTM;2006;56907677;\N;\N
GTM;2007;61005024;\N;\N
GTM;2008;5665779;\N;\N
GTM;2009;59492767;\N;\N
GTM;2010;60139957;\N;\N
GTM;2011;61283596;\N;\N
GTM;2012;6411638;\N;\N
GTM;2013;6846102;\N;\N
GTM;2014;7204449;\N;\N
GTM;2015;7978526;\N;\N
GTM;2016;8748249;\N;\N
GTM;2017;9463285;\N;\N
GTM;2018;9715716;\N;\N
GTM;2019;1000171;\N;\N
GIN;1980;3985548;\N;\N
GIN;1981;3915757;\N;\N
GIN;1982;39787526;\N;\N
GIN;1983;40599837;\N;\N
GIN;1984;40723457;\N;\N
GIN;1985;38293948;\N;\N
GIN;1986;46319213;\N;\N
GIN;1987;49410644;\N;\N
GIN;1988;5007619;\N;\N
GIN;1989;4845813;\N;\N
GIN;1990;63929543;\N;\N
GIN;1991;5045455;\N;\N
GIN;1992;52001076;\N;\N
GIN;1993;54381022;\N;\N
GIN;1994;55007095;\N;\N
GIN;1995;5471504;\N;\N
GIN;1996;5498602;\N;\N
GIN;1997;58035088;\N;\N
GIN;1998;59299617;\N;\N
GIN;1999;6184314;\N;\N
GIN;2000;77802587;\N;\N
GIN;2001;8524347;\N;\N
GIN;2002;8881204;\N;\N
GIN;2003;8628773;\N;\N
GIN;2004;9330841;\N;\N
GIN;2005;9430223;\N;\N
GIN;2006;9589005;\N;\N
GIN;2007;10179693;\N;\N
GIN;2008;10279073;\N;\N
GIN;2009;10789983;\N;\N
GIN;2010;12349302;\N;\N
GIN;2011;12579713;\N;\N
GIN;2012;12203697;\N;\N
GIN;2013;10857174;\N;\N
GIN;2014;11221065;\N;\N
GIN;2015;1361675;\N;\N
GIN;2016;15340269;\N;\N
GIN;2017;154381895;\N;\N
GIN;2018;14087817;\N;\N
GIN;2019;15475707;\N;\N
GNB;1980;0.35823292;\N;\N
GNB;1981;0.35725412;\N;\N
GNB;1982;0.35725412;\N;\N
GNB;1983;0.35725412;\N;\N
GNB;1984;0.47764385;\N;\N
